transaction_id,customer_id,transaction_date,sender_id,receiver_id,transaction_amount,avg_amount_30d,amount_vs_avg_ratio,transaction_velocity_1h,transaction_velocity_24h,merchant_name,merchant_risk_score,customer_age_days,is_international,is_new_device,is_new_merchant,hour_of_day,day_of_week,device_type,auth_method,device_risk_score,ip_risk_score,distance_from_home_km,nb_cards_last_30d,failed_auth_last_24h,chargeback_rate_6m,country_origin,currency,fraud_type,is_fraud
TXN000120,CUST5642,2023-01-01 01:20:00,6698,3663,1039.4,991.05,1.0488,2,7,Fnac,0.154,270,0,0,0,11,1,mobile_android,3DS,0.1716,0.0101,2.2,1,0,0.0039,PT,USD,none,0
TXN000121,CUST8679,2023-01-01 01:20:40,7099,2417,308.77,270.14,1.143,2,5,AliExpress,0.937,990,0,1,0,12,5,tablet,biometric,0.2577,0.0207,9.5,1,0,0.0185,BE,CHF,none,0
TXN000122,CUST9208,2023-01-01 01:21:20,6130,2552,33.37,31.1,1.0726,1,4,Amazon,0.251,541,0,0,0,9,1,mobile_ios,3DS,0.2185,0.0841,3.1,3,0,0.0471,US,EUR,none,0
TXN000123,CUST8339,2023-01-01 01:22:00,1569,2106,27.25,30.05,0.9065,2,4,Coinbase,0.901,674,0,0,0,9,3,mobile_ios,biometric,0.003,0.0294,30.4,3,0,0.0295,CH,EUR,none,0
TXN000124,CUST3205,2023-01-01 01:22:40,871,3577,167.69,178.55,0.9391,2,4,Steam,0.394,950,0,0,0,20,1,mobile_ios,3DS,0.0993,0.0095,5.6,1,2,0.1569,PL,EUR,none,0
TXN000125,CUST2069,2023-01-01 01:23:20,510,2045,25.04,20.84,1.201,2,8,Casino GD,0.111,325,0,1,0,20,5,desktop_mac,3DS,0.4361,0.0615,5.6,1,0,0.0288,PT,USD,none,0
TXN000126,CUST4444,2023-01-01 01:24:00,2464,443,104.85,93.77,1.118,1,5,Zara,0.158,12,0,0,0,17,0,desktop_mac,3DS,0.0784,0.1149,11.0,1,2,0.0343,PL,USD,none,0
TXN000127,CUST2060,2023-01-01 01:24:40,4034,2628,49.21,46.74,1.0526,0,7,Boulanger,0.288,764,0,0,0,14,3,desktop_windows,PIN,0.1526,0.1896,6.0,1,0,0.0119,IT,USD,none,0
TXN000128,CUST3327,2023-01-01 01:25:20,2457,4542,5.21,4.7,1.1062,2,5,Spotify,0.39,1865,0,0,0,20,2,mobile_ios,3DS,0.215,0.2599,14.1,1,1,0.1566,CN,EUR,none,0
TXN000129,CUST4420,2023-01-01 01:26:00,4392,4030,138.44,135.44,1.0221,1,6,Apple,0.094,120,0,0,0,18,4,desktop_mac,PIN,0.0034,0.0884,5.9,1,0,0.0101,IT,USD,none,0
TXN000130,CUST1301,2023-01-01 01:26:40,7098,3814,4.15,4.87,0.8504,4,8,Decathlon,0.393,57,0,0,0,20,0,tablet,biometric,0.0729,0.2978,19.1,2,0,0.0172,IT,USD,none,0
TXN000131,CUST1606,2023-01-01 01:27:20,1889,405,42.02,42.83,0.9809,3,5,SNCF,0.158,293,0,0,0,16,3,desktop_windows,3DS,0.1183,0.4005,2.7,3,0,0.0376,DE,EUR,none,0
TXN000132,CUST4170,2023-01-01 01:28:00,6771,3281,10.04,10.93,0.9177,1,7,Apple,0.094,115,0,0,0,15,5,mobile_ios,signature,0.0688,0.0545,32.5,1,0,0.0722,PL,USD,none,0
TXN000133,CUST1699,2023-01-01 01:28:40,2251,2723,6.48,7.21,0.8975,1,7,Fnac,0.154,1397,0,0,0,16,3,desktop_windows,3DS,0.0796,0.1607,50.3,2,0,0.0083,BE,EUR,none,0
TXN000134,CUST6088,2023-01-01 01:29:20,4672,3473,98.44,98.33,1.001,4,7,Booking,0.056,607,0,0,1,20,6,desktop_windows,3DS,0.201,0.0504,2.9,2,0,0.0031,DE,EUR,none,0
TXN000135,CUST1190,2023-01-01 01:30:00,5011,977,15.04,17.92,0.8388,0,7,Binance,0.703,1020,0,0,0,19,1,mobile_ios,3DS,0.0028,0.2329,36.9,1,0,0.0003,ES,EUR,none,0
TXN000136,CUST1980,2023-01-01 01:30:40,985,3021,43.44,42.07,1.0323,2,3,Booking,0.056,664,0,0,1,7,4,desktop_mac,3DS,0.0445,0.1845,24.3,1,1,0.0225,DE,EUR,none,0
TXN000137,CUST3975,2023-01-01 01:31:20,796,2200,927.02,1043.96,0.888,1,2,Netflix,0.188,4,0,0,1,18,6,tablet,3DS,0.3163,0.2951,24.1,1,0,0.0696,BE,EUR,none,0
TXN000138,CUST7102,2023-01-01 01:32:00,6090,4437,228.18,253.45,0.9003,1,5,Booking,0.056,276,0,0,0,10,6,mobile_android,3DS,0.0418,0.1166,14.2,1,0,0.0533,BE,USD,none,0
TXN000139,CUST2184,2023-01-01 01:32:40,5855,3324,12.05,10.74,1.1209,0,7,Netflix,0.188,310,0,0,0,8,3,tablet,3DS,0.1762,0.1613,1.0,3,0,0.0926,US,EUR,none,0
TXN000140,CUST4327,2023-01-01 01:33:20,848,588,7.86,6.73,1.1662,2,7,Uber,0.296,672,0,0,0,20,1,tablet,PIN,0.0683,0.1854,65.2,1,0,0.0212,ES,EUR,none,0
TXN000141,CUST4394,2023-01-01 01:34:00,1392,4622,2.66,2.21,1.1982,0,4,Coinbase,0.901,53,0,0,0,7,5,tablet,3DS,0.0411,0.0018,0.4,1,1,0.0158,BE,EUR,none,0
TXN000142,CUST9319,2023-01-01 01:34:40,7594,1390,156.26,181.21,0.8623,0,4,Casino GD,0.111,999,0,0,0,7,1,tablet,3DS,0.1362,0.0338,37.3,3,0,0.0325,IT,EUR,none,0
TXN000143,CUST2816,2023-01-01 01:35:20,7378,3164,22.12,20.93,1.0564,3,5,MoneyGram,0.783,841,0,0,0,13,3,tablet,3DS,0.2046,0.2502,2.3,2,0,0.016,CN,EUR,none,0
TXN000144,CUST6854,2023-01-01 01:36:00,5718,3289,4.91,4.24,1.1553,2,6,Leclerc,0.336,25,0,0,0,21,1,desktop_mac,biometric,0.0443,0.1739,24.3,1,0,0.0075,PL,USD,none,0
TXN000145,CUST7709,2023-01-01 01:36:40,2994,2140,167.27,179.23,0.9332,0,8,Leclerc,0.336,204,0,0,1,11,0,mobile_android,3DS,0.1954,0.0352,54.0,1,1,0.0049,US,GBP,none,0
TXN000146,CUST1569,2023-01-01 01:37:20,6883,3359,148.32,122.48,1.2109,3,3,Auchan,0.097,1334,0,1,0,16,0,mobile_ios,3DS,0.0146,0.1823,0.5,1,0,0.0614,FR,EUR,none,0
TXN000147,CUST6442,2023-01-01 01:38:00,7628,1470,84.73,94.42,0.8973,2,5,Apple,0.094,297,1,0,0,13,3,desktop_mac,3DS,0.1244,0.1088,11.8,1,2,0.0685,BE,GBP,none,0
TXN000148,CUST2895,2023-01-01 01:38:40,4458,3254,14.51,12.35,1.1739,2,7,Steam,0.394,251,0,0,0,13,3,mobile_ios,PIN,0.0074,0.0837,2.7,2,1,0.0793,IT,USD,none,0
TXN000149,CUST3733,2023-01-01 01:39:20,4572,1533,28.99,33.06,0.8766,4,5,Zara,0.158,1000,0,0,0,15,2,tablet,PIN,0.3022,0.039,11.2,1,0,0.0185,ES,EUR,none,0
TXN000150,CUST4863,2023-01-01 01:40:00,4400,4957,89.98,88.89,1.0121,1,3,Spotify,0.39,610,0,1,0,9,1,tablet,no_auth,0.1143,0.2474,12.1,1,0,0.0424,PL,GBP,none,0
TXN000151,CUST8455,2023-01-01 01:40:40,2233,3226,37.47,42.36,0.8844,0,2,Uber,0.296,999,0,0,0,11,1,mobile_android,3DS,0.4086,0.0365,16.2,2,0,0.132,NL,EUR,none,0
TXN000152,CUST5014,2023-01-01 01:41:20,2313,3867,131.12,143.81,0.9117,2,6,Coinbase,0.901,112,0,0,0,13,4,tablet,PIN,0.2968,0.1632,10.3,2,0,0.0041,PL,EUR,none,0
TXN000153,CUST2686,2023-01-01 01:42:00,1438,4917,39.81,36.16,1.1006,2,6,Fnac,0.154,439,0,0,0,11,5,desktop_windows,PIN,0.1737,0.179,22.5,3,0,0.081,IT,EUR,none,0
TXN000154,CUST4009,2023-01-01 01:42:40,402,3365,25.48,23.0,1.1073,3,6,Fnac,0.154,2336,0,0,0,10,6,mobile_ios,signature,0.0037,0.2173,33.1,3,2,0.0651,GB,EUR,none,0
TXN000155,CUST8806,2023-01-01 01:43:20,2221,185,428.51,34.67,7.8236,5,12,AliExpress,0.937,13,0,1,0,4,2,tablet,PIN,0.616,0.7377,1369.7,3,5,0.8272,MA,CHF,CNP_ecommerce,1
TXN000156,CUST1154,2023-01-01 01:44:00,5848,3828,14.79,13.22,1.1179,2,6,Boulanger,0.288,650,0,0,0,16,4,tablet,biometric,0.2441,0.0047,0.9,1,0,0.0175,US,EUR,none,0
TXN000157,CUST2409,2023-01-01 01:44:40,878,4170,13.36,12.82,1.0413,4,4,Decathlon,0.393,265,0,0,0,21,3,mobile_android,3DS,0.0718,0.3485,43.2,1,0,0.0752,NL,EUR,none,0
TXN000158,CUST1784,2023-01-01 01:45:20,3155,2400,155.69,145.35,1.0711,3,6,Binance,0.703,772,0,0,0,10,6,tablet,signature,0.5274,0.116,8.0,1,0,0.0387,IT,EUR,none,0
TXN000159,CUST9096,2023-01-01 01:46:00,5710,2117,27.16,23.57,1.1518,3,1,Steam,0.394,592,0,0,0,18,1,mobile_android,signature,0.1569,0.0022,12.3,2,2,0.0329,FR,USD,none,0
TXN000160,CUST8560,2023-01-01 01:46:40,5442,4515,69.41,64.1,1.0827,0,6,Auchan,0.097,532,0,0,1,8,2,tablet,no_auth,0.1738,0.1359,8.0,2,0,0.0271,BE,USD,none,0
TXN000161,CUST8343,2023-01-01 01:47:20,907,3920,39.87,47.21,0.8443,4,7,Apple,0.094,320,0,0,0,14,0,desktop_windows,3DS,0.2084,0.2101,2.7,1,0,0.0531,FR,GBP,none,0
TXN000162,CUST8206,2023-01-01 01:48:00,4442,1485,10.83,9.12,1.1862,1,4,Carrefour,0.333,516,0,0,0,20,2,desktop_mac,biometric,0.1186,0.1777,7.7,1,1,0.0329,IT,EUR,none,0
TXN000163,CUST6596,2023-01-01 01:48:40,1096,2782,103.42,109.99,0.9402,3,3,Carrefour,0.333,134,0,0,0,15,4,tablet,PIN,0.055,0.1259,5.1,2,0,0.0121,BE,CHF,none,0
TXN000164,CUST6801,2023-01-01 01:49:20,3523,3211,50.25,48.31,1.0399,2,7,Zara,0.158,260,0,0,0,9,0,mobile_android,PIN,0.0095,0.2691,9.5,2,0,0.0675,GB,USD,none,0
TXN000165,CUST3806,2023-01-01 01:50:00,1807,3998,17.42,14.35,1.2131,1,8,IKEA,0.145,52,0,0,0,15,6,mobile_ios,PIN,0.0474,0.1677,17.6,2,1,0.1597,BE,EUR,none,0
TXN000166,CUST1537,2023-01-01 01:50:40,5997,917,22.5,25.17,0.8936,3,7,Steam,0.394,379,0,0,0,10,4,tablet,3DS,0.1328,0.1302,10.0,2,2,0.0883,BE,CHF,none,0
TXN000167,CUST6986,2023-01-01 01:51:20,6952,1284,50.47,57.79,0.8732,1,9,MoneyGram,0.783,404,0,0,1,21,4,tablet,3DS,0.0181,0.1443,2.2,1,0,0.0219,CN,EUR,none,0
TXN000168,CUST2841,2023-01-01 01:52:00,1677,1527,105.83,94.18,1.1236,1,6,IKEA,0.145,1,0,1,0,14,3,desktop_mac,biometric,0.101,0.1071,28.4,3,0,0.0297,PT,EUR,none,0
TXN000169,CUST9716,2023-01-01 01:52:40,208,4028,8.62,9.09,0.9473,1,6,Leclerc,0.336,209,0,1,0,14,4,mobile_android,biometric,0.0901,0.0741,3.0,3,0,0.025,CH,EUR,none,0
TXN000170,CUST7971,2023-01-01 01:53:20,1366,4212,41.39,33.82,1.2235,3,4,Carrefour,0.333,297,0,0,1,21,3,mobile_android,3DS,0.2296,0.125,16.3,1,0,0.1145,IT,EUR,none,0
TXN000171,CUST6625,2023-01-01 01:54:00,5153,2599,174.58,171.65,1.017,0,5,MoneyGram,0.783,99,0,0,0,19,4,desktop_windows,PIN,0.0323,0.1371,31.5,1,0,0.0653,FR,EUR,none,0
TXN000172,CUST3950,2023-01-01 01:54:40,5502,2678,9.14,10.05,0.9085,0,7,Zara,0.158,453,0,0,0,12,2,desktop_mac,3DS,0.0192,0.2273,36.7,1,2,0.0007,CH,EUR,none,0
TXN000173,CUST8992,2023-01-01 01:55:20,1410,42,68.22,67.44,1.0114,0,2,Netflix,0.188,218,0,0,0,12,1,mobile_ios,3DS,0.169,0.0417,4.9,1,0,0.0291,PT,USD,none,0
TXN000174,CUST5780,2023-01-01 01:56:00,7277,4914,218.42,257.46,0.8483,0,8,Apple,0.094,580,0,0,0,19,4,tablet,3DS,0.097,0.1096,12.6,1,0,0.1058,PL,EUR,none,0
TXN000175,CUST3368,2023-01-01 01:56:40,5085,4635,54.69,56.38,0.9699,0,2,Auchan,0.097,156,0,0,0,8,2,desktop_windows,no_auth,0.1675,0.0488,13.8,1,2,0.0257,IT,CHF,none,0
TXN000176,CUST7655,2023-01-01 01:57:20,2926,3970,604.69,488.67,1.2374,0,7,AliExpress,0.937,421,0,0,0,20,2,desktop_windows,3DS,0.1702,0.0011,22.8,2,0,0.0175,CH,EUR,none,0
TXN000177,CUST9173,2023-01-01 01:58:00,4258,3393,7.01,7.96,0.8795,0,3,Booking,0.056,177,0,0,0,11,3,mobile_android,biometric,0.0668,0.1241,56.6,1,0,0.0141,GB,GBP,none,0
TXN000178,CUST5495,2023-01-01 01:58:40,2064,4366,3.7,3.78,0.9763,1,4,SNCF,0.158,146,0,0,0,19,0,tablet,PIN,0.1733,0.1584,5.6,1,1,0.0142,US,EUR,none,0
TXN000179,CUST7002,2023-01-01 01:59:20,7182,4204,9.01,10.03,0.8974,1,6,Booking,0.056,199,0,0,0,15,2,mobile_ios,PIN,0.2018,0.228,26.9,1,0,0.0287,CN,CHF,none,0
TXN000180,CUST7614,2023-01-01 02:00:00,2791,947,18.18,15.47,1.1744,1,3,H&M,0.202,67,0,0,0,17,4,mobile_android,3DS,0.1981,0.1019,26.4,1,0,0.0274,CH,EUR,none,0
TXN000181,CUST6919,2023-01-01 02:00:40,246,2710,8.18,7.52,1.0863,0,2,Coinbase,0.901,232,0,0,1,21,2,desktop_mac,PIN,0.0962,0.0063,0.9,2,0,0.0939,PT,EUR,none,0
TXN000182,CUST1853,2023-01-01 02:01:20,5166,3921,12.5,10.58,1.1804,2,8,Auchan,0.097,746,0,0,0,12,6,mobile_ios,3DS,0.0781,0.3223,12.9,3,0,0.0026,BE,EUR,none,0
TXN000183,CUST5146,2023-01-01 02:02:00,7986,946,22.23,25.44,0.8735,0,2,IKEA,0.145,245,0,0,0,15,5,desktop_mac,PIN,0.0237,0.0747,6.9,2,0,0.043,DE,EUR,none,0
TXN000184,CUST4769,2023-01-01 02:02:40,7793,2729,105.54,114.43,0.9222,1,4,Booking,0.056,1056,0,0,0,19,1,mobile_ios,3DS,0.2425,0.0969,19.0,1,0,0.016,CH,USD,none,0
TXN000185,CUST1574,2023-01-01 02:03:20,2603,800,12.64,12.41,1.0177,0,5,H&M,0.202,56,1,0,1,21,6,desktop_mac,biometric,0.2395,0.0091,10.6,2,0,0.0125,NL,EUR,none,0
TXN000186,CUST2148,2023-01-01 02:04:00,7570,17,393.33,9.5,1.2805,6,9,Auchan,0.097,186,1,0,0,12,2,mobile_ios,PIN,0.3262,0.0615,1.1,1,1,0.3913,ES,EUR,insider,1
TXN000187,CUST7293,2023-01-01 02:04:40,5168,83,38.89,43.28,0.8984,2,3,Uber,0.296,29,0,0,0,19,3,mobile_ios,3DS,0.0865,0.1434,1.1,1,0,0.1188,BE,EUR,none,0
TXN000188,CUST7457,2023-01-01 02:05:20,5824,59,10.75,11.94,0.8996,3,4,Amazon,0.251,91,0,0,0,16,0,desktop_mac,PIN,0.0417,0.1584,17.4,1,0,0.0424,IT,EUR,none,0
TXN000189,CUST8509,2023-01-01 02:06:00,3482,3147,242.87,213.46,1.1377,3,5,MoneyGram,0.783,831,0,0,0,11,5,desktop_windows,3DS,0.0828,0.0208,11.0,2,0,0.0043,IT,EUR,none,0
TXN000190,CUST5777,2023-01-01 02:06:40,6858,3313,39.09,34.23,1.1416,7,6,Binance,0.703,585,0,0,0,16,4,mobile_android,PIN,0.0349,0.1845,18.5,3,0,0.009,DE,EUR,none,0
TXN000191,CUST4854,2023-01-01 02:07:20,1478,1015,43.81,47.62,0.9198,2,5,Binance,0.703,695,0,0,1,15,0,desktop_windows,3DS,0.0772,0.091,74.6,1,0,0.0035,CH,CHF,none,0
TXN000192,CUST3491,2023-01-01 02:08:00,6286,804,7.59,8.73,0.8684,2,6,Zara,0.158,223,0,0,0,18,5,desktop_windows,3DS,0.0688,0.1005,3.5,3,2,0.0112,CH,USD,none,0
TXN000193,CUST4124,2023-01-01 02:08:40,2498,3735,1.25,1.37,0.9058,2,3,Coinbase,0.901,249,0,0,0,17,4,desktop_mac,PIN,0.3571,0.1565,12.3,1,0,0.1006,ES,CHF,none,0
TXN000194,CUST6691,2023-01-01 02:09:20,5309,4858,59.43,56.77,1.0467,4,3,Western Union,0.591,27,0,0,0,8,0,tablet,PIN,0.1123,0.076,19.3,1,0,0.0141,PL,EUR,none,0
TXN000195,CUST4051,2023-01-01 02:10:00,5851,3357,23.82,28.19,0.8447,1,6,Spotify,0.39,269,0,0,0,19,1,desktop_windows,PIN,0.2936,0.0246,18.7,1,1,0.0083,DE,EUR,none,0
TXN000196,CUST1004,2023-01-01 02:10:40,1481,317,328.26,385.01,0.8526,3,8,Spotify,0.39,27,0,0,0,15,4,desktop_mac,signature,0.0738,0.0726,0.0,2,0,0.0865,FR,EUR,none,0
TXN000197,CUST6222,2023-01-01 02:11:20,1788,4103,24.33,19.89,1.2226,2,6,Steam,0.394,997,0,0,0,18,5,mobile_android,biometric,0.1406,0.2467,6.6,1,0,0.0365,GB,USD,none,0
TXN000198,CUST6315,2023-01-01 02:12:00,5069,4185,154.1,179.66,0.8577,1,3,H&M,0.202,189,0,0,0,10,2,mobile_ios,3DS,0.1672,0.1826,19.0,1,0,0.0684,FR,EUR,none,0
TXN000199,CUST5869,2023-01-01 02:12:40,1813,720,50.65,51.47,0.9839,2,4,Deliveroo,0.16,572,0,0,0,15,4,mobile_ios,3DS,0.0617,0.0185,6.8,2,2,0.0142,GB,EUR,none,0
TXN000200,CUST1876,2023-01-01 02:13:20,6967,891,117.89,102.59,1.149,1,6,Carrefour,0.333,464,0,0,0,14,3,tablet,3DS,0.0789,0.0402,9.1,3,0,0.0146,GB,GBP,none,0
TXN000201,CUST8027,2023-01-01 02:14:00,4212,830,104.72,123.24,0.8497,4,5,Boulanger,0.288,168,0,0,0,19,6,mobile_ios,no_auth,0.1251,0.0783,15.4,1,0,0.0063,IT,USD,none,0
TXN000202,CUST5142,2023-01-01 02:14:40,2924,2327,105.46,88.95,1.1855,2,3,Casino GD,0.111,578,0,1,0,19,1,mobile_ios,biometric,0.0262,0.0472,18.1,1,1,0.0064,CN,USD,none,0
TXN000203,CUST7966,2023-01-01 02:15:20,2562,116,32.56,57.88,15.9589,9,12,Amazon,0.251,12,0,0,1,23,1,desktop_windows,no_auth,0.8341,0.7866,339.2,4,3,0.5293,CN,USD,CNP_ecommerce,1
TXN000204,CUST8079,2023-01-01 02:16:00,2947,3937,285.27,288.59,0.9885,1,7,PayPal,0.41,759,0,1,0,7,1,mobile_android,PIN,0.0359,0.1331,15.4,1,0,0.0113,GB,EUR,none,0
TXN000205,CUST8987,2023-01-01 02:16:40,4109,4168,5.07,4.5,1.1242,2,6,Amazon,0.251,27,1,0,0,10,3,mobile_android,3DS,0.0182,0.0783,20.5,1,0,0.1886,GB,EUR,none,0
TXN000206,CUST7799,2023-01-01 02:17:20,2325,3556,199.69,182.12,1.0964,0,1,Western Union,0.591,27,0,0,0,20,0,mobile_ios,PIN,0.0202,0.0929,6.0,1,0,0.0402,BE,USD,none,0
TXN000207,CUST5465,2023-01-01 02:18:00,5372,3579,59.47,64.74,0.9185,2,7,Casino GD,0.111,118,0,1,0,10,2,desktop_windows,PIN,0.0127,0.144,5.1,1,0,0.0303,ES,EUR,none,0
TXN000208,CUST1635,2023-01-01 02:18:40,916,4978,2.79,2.41,1.1529,1,5,IKEA,0.145,846,0,0,0,8,1,mobile_android,biometric,0.0989,0.0475,57.7,1,0,0.1329,US,USD,none,0
TXN000209,CUST2693,2023-01-01 02:19:20,893,217,195.24,189.02,1.0329,2,7,Decathlon,0.393,231,0,0,0,8,4,mobile_ios,PIN,0.0539,0.1701,29.8,2,0,0.0495,US,EUR,none,0
TXN000210,CUST5752,2023-01-01 02:20:00,6372,3619,11.37,9.52,1.1931,1,1,Deliveroo,0.16,429,0,0,1,12,4,tablet,biometric,0.0928,0.0058,7.9,2,2,0.0604,IT,USD,none,0
TXN000211,CUST9311,2023-01-01 02:20:40,7314,1,1029.07,97.96,36.1205,2,6,Uber,0.296,1143,1,1,1,5,0,tablet,no_auth,0.6035,0.8772,3216.5,1,8,0.7548,CN,GBP,account_takeover,1
TXN000212,CUST1830,2023-01-01 02:21:20,4313,110,6.82,6.94,0.9813,2,4,Netflix,0.188,81,0,0,0,21,2,tablet,3DS,0.1313,0.0482,7.1,2,0,0.0102,ES,EUR,none,0
TXN000213,CUST6177,2023-01-01 02:22:00,2797,829,5.21,4.28,1.2145,2,3,Booking,0.056,628,0,0,0,18,3,desktop_windows,3DS,0.0972,0.2245,1.3,1,0,0.1268,IT,EUR,none,0
TXN000214,CUST9932,2023-01-01 02:22:40,4390,2546,79.55,68.01,1.1695,0,5,Leclerc,0.336,188,0,0,0,15,3,mobile_ios,PIN,0.1249,0.0213,4.9,2,0,0.1189,CH,EUR,none,0
TXN000215,CUST9308,2023-01-01 02:23:20,2816,4676,1443.98,1719.55,0.8397,0,5,PayPal,0.41,37,0,0,0,7,0,tablet,PIN,0.0328,0.1554,25.4,1,0,0.0463,CH,GBP,none,0
TXN000216,CUST6949,2023-01-01 02:24:00,6425,4845,11.51,12.3,0.935,3,1,PayPal,0.41,223,0,0,0,17,5,tablet,3DS,0.0262,0.3514,6.3,2,0,0.0021,BE,USD,none,0
TXN000217,CUST3838,2023-01-01 02:24:40,5286,2432,9.73,8.75,1.1107,3,5,Deliveroo,0.16,491,1,0,0,13,5,desktop_windows,PIN,0.0056,0.0687,33.4,2,0,0.0135,FR,EUR,none,0
TXN000218,CUST2150,2023-01-01 02:25:20,5263,1913,132.3,121.9,1.0852,2,7,Uber,0.296,1018,0,0,0,15,3,desktop_windows,PIN,0.1798,0.0756,27.2,2,0,0.0151,CN,EUR,none,0
TXN000219,CUST8560,2023-01-01 02:26:00,4594,4363,158.68,176.15,0.9008,4,7,Deliveroo,0.16,266,0,0,0,18,0,tablet,3DS,0.2041,0.0128,0.8,1,0,0.0183,DE,EUR,none,0
TXN000220,CUST2931,2023-01-01 02:26:40,977,4696,128.84,138.45,0.9305,3,8,MoneyGram,0.783,1019,0,0,0,20,6,desktop_mac,3DS,0.1442,0.2171,18.3,1,0,0.0666,DE,EUR,none,0
TXN000221,CUST2664,2023-01-01 02:27:20,750,3790,10.39,12.27,0.8461,0,6,Casino GD,0.111,746,0,0,0,12,4,tablet,3DS,0.4792,0.1261,34.3,1,2,0.0808,DE,EUR,none,0
TXN000222,CUST2081,2023-01-01 02:28:00,3556,149,986.2,56.88,14.9301,13,21,Amazon,0.251,127,1,1,0,5,4,mobile_android,no_auth,0.4603,0.8191,1248.2,2,5,0.5891,MA,CHF,CNP_ecommerce,1
TXN000223,CUST1512,2023-01-01 02:28:40,7581,1992,162.53,180.56,0.9001,1,1,Fnac,0.154,319,0,0,0,15,1,desktop_windows,3DS,0.1682,0.0483,8.0,2,2,0.0887,FR,EUR,none,0
TXN000224,CUST8805,2023-01-01 02:29:20,3169,4471,1.9,2.19,0.8636,0,7,Zara,0.158,378,0,0,0,13,0,mobile_ios,3DS,0.0548,0.1248,7.7,2,0,0.0288,FR,USD,none,0
TXN000225,CUST6237,2023-01-01 02:30:00,4800,478,11.77,12.95,0.9082,0,7,Spotify,0.39,408,0,0,0,11,1,desktop_mac,signature,0.1893,0.2952,10.7,1,0,0.1068,DE,EUR,none,0
TXN000226,CUST1559,2023-01-01 02:30:40,7456,2335,119.04,111.17,1.0707,2,3,Amazon,0.251,1141,0,0,0,8,0,mobile_android,PIN,0.0069,0.1512,14.4,1,0,0.0732,BE,EUR,none,0
TXN000227,CUST4672,2023-01-01 02:31:20,3016,3969,38.86,33.68,1.1535,2,6,Amazon,0.251,15,0,0,0,13,3,mobile_android,biometric,0.0597,0.1957,18.5,2,2,0.0384,PL,USD,none,0
TXN000228,CUST8404,2023-01-01 02:32:00,3627,3584,0.75,0.82,0.9036,0,3,SNCF,0.158,430,0,1,0,11,0,mobile_ios,no_auth,0.0656,0.0465,5.7,1,1,0.0417,DE,GBP,none,0
TXN000229,CUST4343,2023-01-01 02:32:40,269,4024,40.32,34.13,1.181,1,6,Boulanger,0.288,1307,0,0,0,18,4,mobile_android,3DS,0.1321,0.0322,48.2,1,0,0.0439,BE,EUR,none,0
TXN000230,CUST5070,2023-01-01 02:33:20,6353,2182,45.16,37.02,1.2196,1,3,Western Union,0.591,643,1,0,0,12,5,mobile_android,biometric,0.1025,0.0525,1.7,1,0,0.0924,PT,EUR,none,0
TXN000231,CUST1580,2023-01-01 02:34:00,3029,3919,4.59,4.23,1.0825,2,8,Leclerc,0.336,480,0,0,0,18,2,desktop_mac,no_auth,0.3708,0.2217,42.3,2,0,0.0036,IT,EUR,none,0
TXN000232,CUST8004,2023-01-01 02:34:40,6990,850,63.67,68.25,0.9328,0,2,Fnac,0.154,299,0,0,0,14,4,mobile_ios,biometric,0.0157,0.0492,4.4,1,1,0.0062,NL,GBP,none,0
TXN000233,CUST9130,2023-01-01 02:35:20,5657,14,414.29,24.7,22.682,5,5,Netflix,0.188,1742,1,1,1,2,6,tablet,no_auth,0.7845,0.8237,509.4,1,7,0.5642,RU,CHF,account_takeover,1
TXN000234,CUST4147,2023-01-01 02:36:00,6449,4960,24.88,22.22,1.1192,0,7,Decathlon,0.393,70,0,0,0,19,4,desktop_windows,PIN,0.1057,0.094,8.8,1,0,0.1144,CN,EUR,none,0
TXN000235,CUST5249,2023-01-01 02:36:40,1012,4043,32.71,29.49,1.1088,1,4,Leclerc,0.336,1521,0,0,0,16,3,desktop_windows,PIN,0.0584,0.0075,5.5,1,0,0.0528,FR,USD,none,0
TXN000236,CUST2679,2023-01-01 02:37:20,2136,66,67.65,72.32,0.9353,1,11,Netflix,0.188,229,0,0,0,7,5,tablet,signature,0.2255,0.1629,8.3,1,2,0.1297,IT,EUR,none,0
TXN000237,CUST4506,2023-01-01 02:38:00,5240,2220,357.69,385.11,0.9288,3,4,Zara,0.158,250,0,0,0,20,2,mobile_android,PIN,0.0144,0.2941,8.3,1,0,0.0295,PT,EUR,none,0
TXN000238,CUST8253,2023-01-01 02:38:40,1249,1878,87.69,102.95,0.8517,2,3,Carrefour,0.333,2105,0,0,0,20,3,desktop_windows,3DS,0.1236,0.1832,63.9,1,0,0.0009,BE,EUR,none,0
TXN000239,CUST3744,2023-01-01 02:39:20,3208,4629,657.49,550.83,1.1936,0,2,Steam,0.394,64,0,0,0,18,4,tablet,3DS,0.0816,0.0298,6.8,1,0,0.0675,CH,EUR,none,0
TXN000240,CUST6188,2023-01-01 02:40:00,763,2636,43.74,51.67,0.8464,2,4,SNCF,0.158,425,0,0,0,8,1,mobile_ios,biometric,0.1478,0.0274,40.8,3,2,0.0559,CN,USD,none,0
TXN000241,CUST3141,2023-01-01 02:40:40,2972,734,59.77,59.97,0.9965,1,5,Coinbase,0.901,189,0,0,0,12,1,desktop_mac,3DS,0.1203,0.0354,11.7,2,1,0.0004,IT,USD,none,0
